7766,0,0
7776,0,0
7786,0,0
7796,0,0
7806,0,0
7818,0,1
7828,0,1
7838,0,1
7848,0,1
7859,0,1
7869,0,1
7879,0,0
7890,0,0
7901,0,0
7911,1,0
7921,1,0
7931,1,1
7942,1,1
7953,1,1
7963,1,1
7973,1,1
7984,1,1
7994,1,0
8004,1,0
8015,1,0
8026,1,0
8036,1,0
8046,1,0
8056,1,1
8067,1,1
8078,1,1
8088,1,1
8098,1,1
8109,1,0
8119,1,0
8129,1,0
8139,1,0
8151,1,0
8161,1,0
8171,1,1
8181,1,1
8192,1,1
8202,1,1
8213,1,1
8223,1,0
8233,1,0
8244,0,0
8254,0,0
8264,0,0
8275,0,0
8286,0,1
8296,0,1
8306,0,1
8316,0,1
8327,0,1
8338,0,0
8348,0,0
8358,0,0
8369,0,0
8379,0,0
8389,0,0
8399,0,1
8411,0,1
8421,0,1
8431,0,1
8441,0,1
8452,0,0
8462,0,0
8473,0,0
8483,0,0
8494,0,0
8504,0,0
8514,0,1
8524,0,1
8536,0,1
8546,0,1
8556,0,1
8566,0,0
8577,0,0
8587,0,0
8598,0,0
8608,1,0
8619,1,0
8629,1,1
8639,1,1
8649,1,1
8659,1,1
8671,1,1
8681,1,0
8691,1,0
8701,1,0
8712,1,0
8722,1,0
8733,1,0
8743,1,1
8754,1,1
8764,1,1
8774,1,1
8784,1,1
8796,1,1
8806,1,0
8816,1,0
8826,1,0
8837,1,0
8847,1,0
8858,1,1
8868,1,1
8879,1,1
8889,1,1
8899,1,1
8909,1,1
8920,1,0
8931,1,0
8941,1,0
8951,0,0
8962,0,0
8972,0,1
8982,0,1
8993,0,1
9004,0,1
9014,0,1
9024,0,1
9034,0,0
9044,0,0
9056,0,0
9066,0,0
9076,0,0
9086,0,1
9097,0,1
9107,0,1
9118,0,1
9128,0,1
9139,0,1
9149,0,0
9159,0,0
9169,0,0
9180,0,0
9191,0,0
9201,0,0
9211,0,1
9222,0,1
9232,0,1
9242,0,1
9253,0,1
9264,0,0
9274,0,0
9284,0,0
9294,0,0
9305,1,0
9316,1,0
9326,1,1
9336,1,1
9347,1,1
9357,1,1
9367,1,1
9378,1,0
9389,1,0
9399,1,0
9409,1,0
9419,1,0
9430,1,0
9440,1,1
9451,1,1
9461,1,1
9472,1,1
9482,1,1
9492,1,1
9502,1,0
9513,1,0
9524,1,0
9534,1,0
9544,1,0
9554,1,1
9565,1,1
9576,1,1
9586,1,1
9596,1,1
9607,1,1
9617,1,0
9627,1,0
9638,0,0
9649,0,0
9659,0,0
9669,0,0
9679,0,1
9690,0,1
9701,0,1
9711,0,1
9721,0,1
9732,0,0
9742,0,0
9752,0,0
9762,0,0
9774,0,0
9784,0,0
9794,0,1
9804,0,1
9815,0,1
9825,0,1
9836,0,1
9846,0,1
9857,0,0
9867,0,0
9877,0,0
9887,0,0
9899,0,0
9909,0,1
9919,0,1
9929,0,1
9939,0,1
9950,0,1
9961,0,1
9971,0,0
9981,0,0
9992,0,0
10002,1,0
10012,1,0
10023,1,1
10034,1,1
10044,1,1
10054,1,1
10064,1,1
10076,1,1
10086,1,0
10096,1,0
10106,1,0
10117,1,0
10128,1,0
10138,1,0
10148,1,1
10159,1,1
10169,1,1
10180,1,1
10190,1,1
10201,1,0
10211,1,0
10222,1,0
10232,1,0
10243,1,0
10253,1,0
10263,1,1
10274,1,1
10285,1,1
10295,1,1
10305,1,1
10315,1,1
10327,1,0
10337,1,0
10347,1,0
10357,0,0
10368,0,0
10379,0,1
10389,0,1
10399,0,1
10409,0,1
10420,0,1
10431,0,1
10441,0,0
10451,0,0
10462,0,0
10472,0,0
10483,0,0
10493,0,0
10504,0,1
10514,0,1
10525,0,1
10535,0,1
10546,0,1
10556,0,0
10566,0,0
10577,0,0
10588,0,0
10598,0,0
10608,0,0
10619,0,1
10631,0,1
10643,0,1
10654,0,1
10665,0,1
10677,0,0
10688,0,0
10700,0,0
10712,1,0
10723,1,0
10734,1,1
10745,1,1
10757,1,1
10769,1,1
10780,1,1
10791,1,1
10803,1,0
10814,1,0
10825,1,0
10838,1,0
10849,1,0
10860,1,1
10871,1,1
10883,1,1
10894,1,1
10906,1,1
10917,1,0
10929,1,0
10940,1,0
10951,1,0
10962,1,0
10975,1,1
10986,1,1
10997,1,1
11009,1,1
11020,1,1
11031,1,1
11043,1,0
11055,0,0
11066,1,0
11077,0,0
11088,0,0
11101,0,1
11112,0,1
11123,0,1
11134,0,1
11146,0,1
11157,0,0
11169,0,0
11181,0,0
11192,0,0
11203,0,0
11214,0,1
11226,0,1
11238,0,1
11249,0,1
11260,0,1
11272,0,0
11283,0,0
11294,0,0
11307,0,0
11318,0,0
11329,0,0
11340,0,1
11352,0,1
11363,0,1
11375,0,1
11386,0,1
11398,0,0
11409,0,0
11420,0,0
11432,1,0
11444,1,0
11455,1,1
11466,1,1
11478,1,1
11489,1,1
11501,1,1
11512,1,0
11524,1,0
11535,1,0
11546,1,0
11557,1,0
11570,1,0
11581,1,1
11592,1,1
11603,1,1
11615,1,1
11626,1,1
11638,1,0
11650,1,0
11661,1,0
11672,1,0
11683,1,0
11695,1,1
11707,1,1
11718,1,1
11729,1,1
11741,1,1
11752,1,0
11763,1,0
11776,0,0
11787,0,0
11798,0,0
11809,0,0
11821,0,1
11833,0,1
11844,0,1
11855,0,1
11867,0,1
11878,0,0
11889,0,0
11901,0,0
11913,0,0
11924,0,0
11935,0,1
11947,0,1
11958,0,1
11970,0,1
11981,0,1
11993,0,0
12004,0,0
12015,0,0
12026,0,0
12039,0,0
12050,0,0
12061,0,1
12072,0,1
12084,0,1
12095,0,1
12107,0,1
12119,0,0
12130,0,0
12141,0,0
12152,1,0
12165,1,0
12176,1,1
12187,1,1
12198,1,1
12210,1,1
12221,1,1
12233,1,1
12244,1,0
12256,1,0
12267,1,0
12278,1,0
12290,1,0
12302,1,1
12313,1,1
12324,1,1
12336,1,1
12347,1,1
12358,1,0
12370,1,0
12382,1,0
12393,1,0
12404,1,0
12416,1,0
12427,1,1
12439,1,1
12450,1,1
12462,1,1
12473,1,1
12484,1,0
12495,1,0
12508,1,0
12519,0,0
12530,0,0
12541,0,1
12553,0,1
12565,0,1
12576,0,1
12588,0,1
12599,0,1
12610,0,0
12621,0,0
12634,0,0
12645,0,0
12656,0,0
12667,0,1
12679,0,1
12690,0,1
12702,0,1
12713,0,1
12725,0,0
12736,0,0
12747,0,0
12759,0,0
12771,0,0
12782,0,0
12793,0,1
12805,0,1
12816,0,1
12827,0,1
12839,0,1
12851,0,0
12862,0,0
12873,0,0
12884,1,0
12897,1,0
12908,1,1
12919,1,1
12931,1,1
12942,1,1
12953,1,1
12965,1,1
12977,1,0
12988,1,0
12999,1,0
13010,1,0
13022,1,0
13034,1,1
13045,1,1
13057,1,1
13068,1,1
13079,1,1
13090,1,0
13103,1,0
13114,1,0
13125,1,0
13136,1,0
13148,1,0
13159,1,1
13171,1,1
13182,1,1
13194,1,1
13205,1,1
13216,1,0
13228,1,0
13240,0,0
13251,0,0
13262,0,0
13274,0,0
13285,0,1
13297,0,1
13308,0,1
13320,0,1
13331,0,1
13342,0,0
13353,0,0
13366,0,0
13377,0,0
13388,0,0
13400,0,1
13411,0,1
13422,0,1
13434,0,1
13446,0,1
13457,0,1
13468,0,0
13479,0,0
13491,0,0
13503,0,0
13514,0,0
13526,0,1
13537,0,1
13548,0,1
13559,0,1
13572,0,1
13583,0,0
13594,0,0
13605,0,0
13617,0,0
13629,1,0
13640,1,0
13651,1,1
13663,1,1
13674,1,1
13685,1,1
13698,1,1
13709,1,0
13720,1,0
13731,1,0
13743,1,0
13754,1,0
13766,1,0
13777,1,1
13789,1,1
13800,1,1
13811,1,1
13822,1,1
13835,1,0
13846,1,0
13857,1,0
13869,1,0
13880,1,0
13891,1,0
13903,1,1
13915,1,1
13926,1,1
13937,1,1
13948,1,1
13960,1,0
13972,1,0
13983,0,0
13995,0,0
14006,0,0
14017,0,1
14029,0,1
14041,0,1
14052,0,1
14063,0,1
14074,0,1
14086,0,0
14098,0,0
14109,0,0
14120,0,0
14132,0,0
14143,0,1
14154,0,1
14167,0,1
14178,0,1
14189,0,1
14200,0,1
14212,0,0
14223,0,0
14235,0,0
14246,0,0
14258,0,0
14269,0,1
14280,0,1
14291,0,1
14304,0,1
14315,0,1
14326,0,1
14338,0,0
14349,0,0
14361,0,0
14372,1,0
14384,1,0
14395,1,1
14406,1,1
14417,1,1
14430,1,1
14441,1,1
14452,1,1
14464,1,0
14475,1,0
14486,1,0
14498,1,0
14510,1,0
14521,1,1
14532,1,1
14543,1,1
14555,1,1
14567,1,1
14578,1,1
14589,1,0
14601,1,0
14612,1,0
14623,1,0
14636,1,0
14647,1,1
14658,1,1
14669,1,1
14681,1,1
14692,1,1
14704,1,1
14715,1,0
14727,1,0
14738,1,0
14749,0,0
14761,0,0
14773,0,1
14784,0,1
14795,0,1
14807,0,1
14818,0,1
14830,0,1
14841,0,0
14853,0,0
14864,0,0
14875,0,0
14886,0,0
14899,0,1
14910,0,1
14921,0,1
14932,0,1
14944,0,1
14955,0,1
14967,0,0
14979,0,0
14990,0,0
15001,0,0
15012,0,0
15024,0,1
15036,0,1
15047,0,1
15058,0,1
15070,0,1
15081,0,1
15093,0,0
15105,0,0
15116,0,0
15127,1,0
15138,1,0
15150,1,1
15162,1,1
15173,1,1
15184,1,1
15196,1,1
15207,1,1
15218,1,0
15230,1,0
15242,1,0
15253,1,0
15264,1,0
15276,1,1
15287,1,1
15299,1,1
15310,1,1
15322,1,1
15333,1,1
15344,1,0
15355,1,0
15368,1,0
15379,1,0
15390,1,0
15401,1,1
15413,1,1
15424,1,1
15436,1,1
15448,1,1
15459,1,1
15470,1,0
15481,1,0
15494,1,0
15505,0,0
15516,0,0
15527,0,1
15539,0,1
15550,0,1
15562,0,1
15574,0,1
15585,0,1
15596,0,0
15607,0,0
15619,0,0
15631,0,0
15642,0,0
15653,0,1
15665,0,1
15676,0,1
15687,0,1
15699,0,1
15711,0,1
15722,0,0
15733,0,0
15745,0,0
15756,0,0
15768,0,0
15779,0,1
15791,0,1
15802,0,1
15813,0,1
15825,0,1
15837,0,1
15848,0,0
15859,0,0
15870,0,0
15882,0,0
15894,1,0
15905,1,0
15917,1,1
15928,1,1
15939,1,1
15950,1,1
15963,1,1
15974,1,0
15985,1,0
15996,1,0
16008,1,0
16019,1,0
16031,1,0
16043,1,1
16054,1,1
16065,1,1
16076,1,1
16088,1,1
16100,1,0
16111,1,0
16122,1,0
16134,1,0
16145,1,0
16156,1,0
16168,1,1
16180,1,1
16191,1,1
16202,1,1
16214,1,1
16226,1,1
16237,1,0
16248,1,0
16260,1,0
16271,0,0
16282,0,0
16294,0,1
16306,0,1
16317,0,1
16328,0,1
16339,0,1
16351,0,1
16363,0,0
16374,0,0
16386,0,0
16397,0,0
16408,0,0
16419,0,0
16432,0,1
16443,0,1
16454,0,1
16465,0,1
16477,0,1
16488,0,0
16500,0,0
16512,0,0
16523,0,0
16534,0,0
16545,0,0
16558,0,1
16569,0,1
16580,0,1
16591,0,1
16603,0,1
16614,0,0
16626,0,0
16637,0,0
16649,0,0
16660,1,0
16671,1,0
16683,1,1
16695,1,1
16706,1,1
16717,1,1
16729,1,1
16740,1,1
16751,1,0
16763,1,0
16775,1,0
16786,1,0
16797,1,0
16808,1,1
16820,1,1
16832,1,1
16843,1,1
16855,1,1
16866,1,1
16877,1,0
16888,1,0
16901,1,0
16912,1,0
16923,1,0
16934,1,0
16946,1,1
16958,1,1
16969,1,1
16980,1,1
16992,1,1
17003,1,0
17014,1,0
17027,1,0
17038,1,0
17049,0,0
17060,0,0
17072,0,1
17083,0,1
17095,0,1
17106,0,1
17118,0,1
17129,0,1
17140,0,0
17152,0,0
17164,0,0
17175,0,0
17186,0,0
17198,0,1
17209,0,1
17220,0,1
17232,0,1
17244,0,1
17255,0,1
17266,0,0
17277,0,0
17290,0,0
17301,0,0
17312,0,0
17324,0,0
17335,0,1
17346,0,1
17358,0,1
17370,0,1
17381,0,1
17392,0,1
17403,0,0
17415,0,0
17427,0,0
17438,1,0
17449,1,0
17461,1,1
17472,1,1
17483,1,1
17496,1,1
17507,1,1
17518,1,1
17529,1,0
17541,1,0
17552,1,0
17564,1,0
17575,1,0
17587,1,0
17598,1,1
17609,1,1
17620,1,1
17633,1,1
17644,1,1
17655,1,0
17667,1,0
17678,1,0
17690,1,0
17701,1,0
17713,1,0
17724,1,1
17735,1,1
17746,1,1
17759,1,1
17770,1,1
17781,1,1
17793,1,0
17804,1,0
17815,0,0
17827,0,0
17839,0,0
17850,0,0
17861,0,1
17872,0,1
17884,0,1
17896,0,1
17907,0,1
17918,0,0
17930,0,0
17941,0,0
17952,0,0
17965,0,0
17976,0,0
17987,0,1
17998,0,1
18010,0,1
18022,0,1
18033,0,1
18044,0,1
18056,0,0
18067,0,0
18078,0,0
18091,0,0
18102,0,0
18113,0,0
18124,0,1
18136,0,1
18147,0,1
18159,0,1
18170,0,1
18182,0,0
18193,0,0
18204,0,0
18215,0,0
18228,1,0
18239,1,0
18250,1,1
18262,1,1
18273,1,1
18284,1,1
18296,1,1
18308,1,1
18319,1,0
18330,1,0
18341,1,0
18353,1,0
18365,1,0
18376,1,0
18387,1,1
18399,1,1
18410,1,1
18422,1,1
18434,1,1
18445,1,1
18456,1,0
18467,1,0
18479,1,0
18491,1,0
18502,1,0
18513,1,1
18525,1,1
18536,1,1
18547,1,1
18560,1,1
18571,1,1
18582,1,0
18593,1,0
18605,0,0
18616,1,0
18628,0,0
18639,0,0
18651,0,1
18662,0,1
18673,0,1
18684,0,1
18697,0,1
18708,0,1
18719,0,0
18731,0,0
18742,0,0
18754,0,0
18765,0,0
18777,0,1
18788,0,1
18799,0,1
18810,0,1
18823,0,1
18834,0,1
18845,0,0
18856,0,0
18868,0,0
18879,0,0
18891,0,0
18903,0,0
18914,0,1
18925,0,1
18936,0,1
18948,0,1
18960,0,1
18971,0,1
18982,0,0
18994,0,0
19005,0,0
19016,0,0
19028,1,0
19040,1,0
19051,1,1
19062,1,1
19074,1,1
19085,1,1
19097,1,1
19108,1,1
19120,1,0
19131,1,0
19142,1,0
19154,1,0
19166,1,0
19177,1,1
19188,1,1
19200,1,1
19211,1,1
19223,1,1
19234,1,1
19246,1,0
19257,1,0
19268,1,0
19279,1,0
19292,1,0
19303,1,0
19314,1,1
19325,1,1
19337,1,1
19348,1,1
19360,1,1
19372,1,1
19383,1,0
19394,1,0
19405,0,0
19417,1,0
19429,0,0
19440,0,0
19451,0,1
19463,0,1
19474,0,1
19486,0,1
19497,0,1
19509,0,1
19520,0,0
19531,0,0
19543,0,0
19555,0,0
19566,0,0
19577,0,0
19589,0,1
19600,0,1
19611,0,1
19623,0,1
19635,0,1
19646,0,1
19657,0,0
19668,0,0
19680,0,0
19692,0,0
19703,0,0
19715,0,0
19726,0,1
19737,0,1
19748,0,1
19761,0,1
19772,0,1
19783,0,0
19794,0,0
19806,0,0
19817,0,0
19829,1,0
19841,1,0
19852,1,1
19863,1,1
19874,1,1
19887,1,1
19898,1,1
19909,1,1
19920,1,0
19932,1,0
19943,1,0
19955,1,0
19966,1,0
19978,1,0
19989,1,1
20000,1,1
20012,1,1
20024,1,1
20035,1,1
20046,1,1
20058,1,0
20069,1,0
20080,1,0
20092,1,0
20104,1,0
20115,1,0
20126,1,1
20137,1,1
20149,1,1
20161,1,1
20172,1,1
20184,1,1
20195,1,0
20206,1,0
20218,0,0
20230,1,0
20241,0,0
20252,0,0
20263,0,1
20275,0,1
20287,0,1
20298,0,1
20310,0,1
20321,0,1
20332,0,0
20343,0,0
20356,0,0
20367,0,0
20378,0,0
20389,0,0
20401,0,1
20412,0,1
20424,0,1
20435,0,1
20447,0,1
20458,0,1
20469,0,0
20481,0,0
20493,0,0
20504,0,0
20515,0,0
20527,0,0
20538,0,1
20549,0,1
20561,0,1
20573,0,1
20584,0,1
20595,0,1
20606,0,0
20619,0,0
20630,0,0
20641,1,0
20653,1,0
20664,1,0
20675,1,1
20687,1,1
20699,1,1
20710,1,1
20721,1,1
20732,1,1
20744,1,0
20756,1,0
20767,1,0
20779,1,0
20790,1,0
20801,1,0
20812,1,1
20825,1,1
20836,1,1
20847,1,1
20858,1,1
20870,1,1
20881,1,0
20893,1,0
20904,1,0
20916,1,0
20927,1,0
20938,1,0
20951,1,1
20962,1,1
20973,1,1
20984,1,1
20996,1,1
21007,1,1
21019,1,0
21030,1,0
21042,0,0
21053,0,0
21064,0,0
21075,0,0
21088,0,1
21099,0,1
21110,0,1
21122,0,1
21133,0,1
21144,0,1
21156,0,0
21168,0,0
21179,0,0
21190,0,0
21201,0,0
21213,0,0
21225,0,1
21236,0,1
21248,0,1
21259,0,1
21270,0,1
21281,0,1
21294,0,0
21305,0,0
21316,0,0
21327,0,0
21339,0,0
21351,0,0
21362,0,1
21373,0,1
21385,0,1
21396,0,1
21407,0,1
21420,0,1
21431,0,0
21442,0,0
21453,0,0
21465,0,0
21476,1,0
21488,1,0
21499,1,1
21511,1,1
21522,1,1
21533,1,1
21544,1,1
21557,1,1
21568,1,0
21579,1,0
21591,1,0
21602,1,0
21613,1,0
21625,1,0
21637,1,1
21648,1,1
21659,1,1
21670,1,1
21683,1,1
21694,1,1
21705,1,0
21716,1,0
21728,1,0
21739,1,0
21751,1,0
21763,1,0
21774,1,1
21785,1,1
21796,1,1
21808,1,1
21820,1,1
21831,1,1
21842,1,0
21854,1,0
21865,1,0
21876,1,0
21889,0,0
21900,0,0
21911,0,0
21922,0,1
21934,0,1
21945,0,1
21957,0,1
